"cruise"	"ship"	"ship_code"	"sample_number"	"resorted"	"time_UTC"	"lat_degN"	"lon_degE"	"start_temp_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_deg"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_lat_degN"	"stop_lon_degE"	"stop_temp_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_deg"	"stop_pump_speed_M3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"year"
199804	"DAVID STARR JORDAN"	"JD"	226	"t"	1998-04-10 21:00:00	32.8679	-120.6229	16.491	33.525	7.58	313.6643	0.64	1998-04-10 21:00:00	32.8446	-120.6668	16.511	33.514	8.35	324.6944	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	226	"t"	1998-02-22 13:20:01	34.054	-119.0234	15.699	33.173	4.87	292.0838	0.64	1998-02-22 13:20:01	34.0589	-119.0389	15.556	32.973	4.9	304.8143	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	227	"t"	1998-02-22 13:30:01	34.0589	-119.0389	15.556	32.973	4.9	304.8143	0.64	1998-02-22 13:30:01	34.0641	-119.0526	15.515	33.115	3.83	290.7204	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	227	"t"	1998-04-10 21:15:01	32.8446	-120.6668	16.511	33.514	8.35	324.6944	0.64	1998-04-10 21:15:01	32.8214	-120.7111	16.544	33.525	6.73	325.908	0.64	0	0	0	0	0	2	1998
199804	"DAVID STARR JORDAN"	"JD"	228	"t"	1998-04-10 21:30:00	32.8214	-120.7111	16.544	33.525	6.73	325.908	0.64	1998-04-10 21:30:00	32.7984	-120.7553	16.623	33.559	6.96	324.5675	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	228	"t"	1998-02-22 13:40:03	34.0641	-119.0526	15.515	33.115	3.83	290.7204	0.64	1998-02-22 13:40:03	34.0702	-119.0677	15.372	33.065	1.91	186.2269	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	229	"t"	1998-02-22 13:50:01	34.0702	-119.0677	15.372	33.065	1.91	186.2269	0.64	1998-02-22 13:50:01	34.0754	-119.0841	15.398	33.048	1.97	183.4088	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	229	"t"	1998-04-10 21:45:00	32.7984	-120.7553	16.623	33.559	6.96	324.5675	0.64	1998-04-10 21:45:00	32.7758	-120.7987	16.891	33.504	6.66	308.8376	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	230	"t"	1998-02-22 14:00:05	34.0754	-119.0841	15.398	33.048	1.97	183.4088	0.64	1998-02-22 14:00:05	34.0874	-119.0901	15.121	26.738	3.41	197.1391	0.64	0	0	1	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	230	"t"	1998-04-10 22:00:01	32.7758	-120.7987	16.891	33.504	6.66	308.8376	0.64	1998-04-10 22:00:01	32.753	-120.8421	16.858	33.479	5.76	303.7296	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	231	"t"	1998-02-22 14:10:01	34.0874	-119.0901	15.121	26.738	3.41	197.1391	0.64	1998-02-22 14:10:01	34.0781	-119.0687	15.722	32.446	1.42	168.2592	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	231	"t"	1998-04-10 22:15:01	32.753	-120.8421	16.858	33.479	5.76	303.7296	0.64	1998-04-10 22:15:01	32.7304	-120.886	16.926	33.466	6.99	317.5493	0.64	0	0	0	0	0	1	1998
199804	"DAVID STARR JORDAN"	"JD"	232	"t"	1998-04-10 22:30:03	32.7304	-120.886	16.926	33.466	6.99	317.5493	0.64	1998-04-10 22:30:03	32.7076	-120.9301	16.58	33.458	6.57	281.8661	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	232	"t"	1998-02-22 14:20:01	34.0781	-119.0687	15.722	32.446	1.42	168.2592	0.64	1998-02-22 14:20:01	34.0728	-119.053	15.753	32.656	1.29	305.7325	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	233	"t"	1998-02-22 14:30:01	34.0728	-119.053	15.753	32.656	1.29	305.7325	0.64	1998-02-22 14:30:01	34.0673	-119.0378	15.682	32.732	2	347.2777	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	233	"t"	1998-04-10 22:45:01	32.7076	-120.9301	16.58	33.458	6.57	281.8661	0.64	1998-04-10 22:45:01	32.6844	-120.9746	16.839	33.382	6.4	303.5955	0.64	0	0	0	0	1	0	1998
199804	"DAVID STARR JORDAN"	"JD"	234	"t"	1998-04-10 23:04:01	32.6844	-120.9746	16.839	33.382	6.4	303.5955	0.64	1998-04-10 23:04:01	32.6576	-121.0322	16.897	33.383	5.98	305.161	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	234	"t"	1998-02-22 14:40:01	34.0673	-119.0378	15.682	32.732	2	347.2777	0.64	1998-02-22 14:40:01	34.0618	-119.0222	15.738	32.628	2.32	329.044	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	235	"t"	1998-02-22 14:50:01	34.0618	-119.0222	15.738	32.628	2.32	329.044	0.64	1998-02-22 14:50:01	34.0568	-119.0068	15.958	32.991	3.96	310.7386	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	235	"t"	1998-04-11 02:00:01	32.6571	-121.0471	16.441	33.424	7.45	14.7362	0.64	1998-04-11 02:00:01	32.6326	-121.1018	16.418	33.442	5.66	21.9308	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	236	"t"	1998-04-11 02:15:00	32.6326	-121.1018	16.418	33.442	5.66	21.9308	0.64	1998-04-11 02:15:00	32.6119	-121.1448	16.608	33.338	9.12	18.1131	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	236	"t"	1998-02-22 15:00:02	34.0568	-119.0068	15.958	32.991	3.96	310.7386	0.64	1998-02-22 15:00:02	34.0509	-118.992	15.868	32.912	4.1	294.1702	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	237	"t"	1998-02-22 15:10:02	34.0509	-118.992	15.868	32.912	4.1	294.1702	0.64	1998-02-22 15:10:02	34.0459	-118.9768	15.821	33.16	2.68	308.906	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	237	"t"	1998-04-11 02:30:13	32.6119	-121.1448	16.608	33.338	9.12	18.1131	0.64	1998-04-11 02:30:13	32.5902	-121.1874	16.602	33.377	9.89	3.2677	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	238	"t"	1998-04-11 02:45:01	32.5902	-121.1874	16.602	33.377	9.89	3.2677	0.64	1998-04-11 02:45:01	32.5679	-121.2286	16.66	33.369	9.99	26.4403	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	238	"t"	1998-02-22 15:20:01	34.0459	-118.9768	15.821	33.16	2.68	308.906	0.64	1998-02-22 15:20:01	34.0406	-118.9621	15.822	33.041	5.59	324.8753	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	239	"t"	1998-02-22 15:30:02	34.0406	-118.9621	15.822	33.041	5.59	324.8753	0.64	1998-02-22 15:30:02	34.0356	-118.9473	15.808	33.085	4.78	291.9264	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	239	"t"	1998-04-11 03:00:01	32.5679	-121.2286	16.66	33.369	9.99	26.4403	0.64	1998-04-11 03:00:01	32.5459	-121.2699	16.703	33.447	6.44	46.4837	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	240	"t"	1998-02-22 22:02:25	34.0348	-119.3495	15.5	33.071	4.53	248.4215	0.64	1998-02-22 22:02:25	34.0344	-119.3487	15.399	33.075	3.32	241.6168	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	240	"t"	1998-04-11 03:30:00	32.5459	-121.2699	16.703	33.447	6.44	46.4837	0.64	1998-04-11 03:30:00	32.5047	-121.3527	16.214	33.298	9.48	132.8794	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	241	"t"	1998-02-22 22:19:03	34.0379	-119.3589	15.424	33.009	0.91	20.2274	0.64	1998-02-22 22:19:03	34.0373	-119.3584	15.364	33.01	0.81	48.0155	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	241	"t"	1998-04-11 04:00:00	32.5047	-121.3527	16.214	33.298	9.48	132.8794	0.64	1998-04-11 04:00:00	32.4637	-121.4367	16.367	33.233	4.83	124.0969	0.64	0	0	0	0	1	0	1998
199804	"DAVID STARR JORDAN"	"JD"	242	"t"	1998-04-11 04:30:00	32.4637	-121.4367	16.367	33.233	4.83	124.0969	0.64	1998-04-11 04:30:00	32.4216	-121.5195	15.646	33.322	6.71	172.3555	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	242	"t"	1998-02-22 22:34:59	34.0379	-119.3699	15.392	33.022	0.99	283.1279	0.64	1998-02-22 22:34:59	34.0377	-119.3695	15.274	33.037	0.69	52.6888	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	243	"t"	1998-02-22 22:49:41	34.0356	-119.3799	15.426	32.958	1.05	297.4869	0.64	1998-02-22 22:49:41	34.0351	-119.3799	15.157	33.021	1.24	329.225	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	243	"t"	1998-04-11 05:00:01	32.4216	-121.5195	15.646	33.322	6.71	172.3555	0.64	1998-04-11 05:00:01	32.3797	-121.6021	15.858	33.271	8.05	177.8086	0.64	0	0	0	0	1	0	1998
199804	"DAVID STARR JORDAN"	"JD"	244	"t"	1998-04-11 05:40:01	32.3797	-121.6021	15.858	33.271	8.05	177.8086	0.64	1998-04-11 05:40:01	32.3239	-121.714	16.067	33.295	9.73	163.6137	0.64	0	0	0	0	1	0	1998
199803	"DAVID STARR JORDAN"	"JD"	244	"t"	1998-02-22 23:16:25	34.0316	-119.3902	15.455	32.969	3.39	271.4625	0.64	1998-02-22 23:16:25	34.0316	-119.3903	15.26	33.031	2.58	282.9203	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	245	"t"	1998-02-22 23:32:08	34.0292	-119.3997	15.204	33.087	1.83	241.289	0.64	1998-02-22 23:32:08	34.0291	-119.3995	15.136	32.982	0.55	108.1381	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	245	"t"	1998-04-11 07:30:01	32.2978	-121.7092	15.862	33.303	13.68	196.5049	0.64	1998-04-11 07:30:01	32.2836	-121.7411	15.979	33.317	18.67	203.7051	0.64	0	0	0	0	0	4	1998
199804	"DAVID STARR JORDAN"	"JD"	246	"t"	1998-04-11 08:00:02	32.2836	-121.7411	15.979	33.317	18.67	203.7051	0.64	1998-04-11 08:00:02	32.2471	-121.8255	15.642	33.271	18.2	206.7621	0.64	0	0	0	0	0	1	1998
199803	"DAVID STARR JORDAN"	"JD"	246	"t"	1998-02-22 23:49:24	34.0297	-119.4101	15.486	32.981	7.8	247.9914	0.64	1998-02-22 23:49:24	34.0298	-119.4098	15.334	32.97	6.74	248.4979	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	247	"t"	1998-02-23 00:18:38	34.0344	-119.4196	15.409	32.967	6.74	246.5172	0.64	1998-02-23 00:18:38	34.0345	-119.4194	15.378	32.932	6.66	250.473	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	247	"t"	1998-04-11 08:30:04	32.2471	-121.8255	15.642	33.271	18.2	206.7621	0.64	1998-04-11 08:30:04	32.2132	-121.9096	15.406	33.321	15.77	193.9294	0.64	0	0	0	0	0	4	1998
199804	"DAVID STARR JORDAN"	"JD"	248	"t"	1998-04-11 09:00:04	32.2132	-121.9096	15.406	33.321	15.77	193.9294	0.64	1998-04-11 09:00:04	32.1758	-121.9906	15.395	33.264	16.77	184.4206	0.64	0	0	0	0	0	9	1998
199803	"DAVID STARR JORDAN"	"JD"	248	"t"	1998-02-23 00:39:54	34.0358	-119.4294	15.148	33.03	4.77	316.7263	0.64	1998-02-23 00:39:54	34.0355	-119.4291	15.259	32.93	5.53	301.5379	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	249	"t"	1998-02-23 01:00:30	34.0358	-119.4393	15.445	32.98	5.63	327.1064	0.64	1998-02-23 01:00:30	34.0355	-119.4391	15.377	32.975	4.43	325.3169	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	249	"t"	1998-04-11 09:30:04	32.1758	-121.9906	15.395	33.264	16.77	184.4206	0.64	1998-04-11 09:30:04	32.1373	-122.0684	15.333	33.299	18.4	177.0754	0.64	0	0	0	0	0	17	1998
199804	"DAVID STARR JORDAN"	"JD"	250	"t"	1998-04-11 10:00:05	32.1373	-122.0684	15.333	33.299	18.4	177.0754	0.64	1998-04-11 10:00:05	32.1015	-122.1486	15.548	33.282	22.65	173.4077	0.64	0	0	0	0	0	1	1998
199803	"DAVID STARR JORDAN"	"JD"	250	"t"	1998-02-23 01:17:03	34.0305	-119.4497	15.325	32.978	5.11	305.8125	0.64	1998-02-23 01:17:03	34.0301	-119.4492	15.277	32.995	5.82	326.4168	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	251	"t"	1998-02-23 02:09:47	34.0229	-119.4499	15.034	33.026	6.45	6.3636	0.64	1998-02-23 02:09:47	34.0231	-119.4496	15.034	33.026	4.37	351.4408	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	251	"t"	1998-04-11 10:30:05	32.1015	-122.1486	15.548	33.282	22.65	173.4077	0.64	1998-04-11 10:30:05	32.0682	-122.2285	15.382	33.292	22.32	171.2911	0.64	0	0	0	0	0	4	1998
199804	"DAVID STARR JORDAN"	"JD"	252	"t"	1998-04-11 11:00:04	32.0682	-122.2285	15.382	33.292	22.32	171.2911	0.64	1998-04-11 11:00:04	32.0336	-122.3057	15.301	33.258	21	168.986	0.64	0	0	0	0	0	2	1998
199803	"DAVID STARR JORDAN"	"JD"	252	"t"	1998-02-23 02:27:44	34.027	-119.4388	15.012	33.014	3.6	17.3626	0.64	1998-02-23 02:27:44	34.027	-119.4385	15.012	33.013	4.22	17.2966	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	253	"t"	1998-04-11 11:34:05	32.0336	-122.3057	15.301	33.258	21	168.986	0.64	1998-04-11 11:34:05	31.9914	-122.3904	15.683	33.436	18.59	176.0653	0.64	0	0	0	0	0	40	1998
199803	"DAVID STARR JORDAN"	"JD"	253	"t"	1998-02-23 02:44:55	34.0269	-119.4289	15.004	32.997	1.16	16.8561	0.64	1998-02-23 02:44:55	34.0268	-119.4285	15.009	32.994	2.5	35.2904	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	254	"t"	1998-04-11 13:30:05	31.9851	-122.3794	15.737	33.458	21.88	182.1432	0.64	1998-04-11 13:30:05	31.9645	-122.4195	15.836	33.503	20.91	202.2696	0.64	0	0	0	0	0	19	1998
199803	"DAVID STARR JORDAN"	"JD"	254	"t"	1998-02-23 03:04:13	34.0257	-119.4184	15.095	32.973	3.52	34.7172	0.64	1998-02-23 03:04:13	34.0257	-119.4179	15.074	32.986	3.18	48.2959	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	255	"t"	1998-04-11 14:00:04	31.9645	-122.4195	15.836	33.503	20.91	202.2696	0.64	1998-04-11 14:00:04	31.9305	-122.4916	15.939	33.532	23.4	186.8282	0.64	0	0	0	0	0	16	1998
199803	"DAVID STARR JORDAN"	"JD"	255	"t"	1998-02-23 03:20:22	34.0211	-119.4091	15.129	32.98	1.1	68.0017	0.64	1998-02-23 03:20:22	34.0209	-119.4089	15.148	32.972	1.89	93.8347	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	256	"t"	1998-04-11 14:30:05	31.9305	-122.4916	15.939	33.532	23.4	186.8282	0.64	1998-04-11 14:30:05	31.9007	-122.5575	16.03	33.553	13.43	258.4479	0.64	0	0	0	0	0	12	1998
199803	"DAVID STARR JORDAN"	"JD"	256	"t"	1998-02-23 03:36:20	34.0211	-119.3992	15.079	32.978	1.34	50.505	0.64	1998-02-23 03:36:20	34.0208	-119.3989	15.101	32.978	2.27	51.9988	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	257	"t"	1998-02-23 03:54:40	34.0238	-119.3883	15.007	32.984	3.31	43.3826	0.64	1998-02-23 03:54:40	34.0237	-119.388	15.035	32.983	4.24	62.956	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	257	"t"	1998-04-11 15:00:04	31.9007	-122.5575	16.03	33.553	13.43	258.4479	0.64	1998-04-11 15:00:04	31.8684	-122.6202	16.193	33.52	17.72	313.5009	0.64	0	0	0	0	0	33	1998
199804	"DAVID STARR JORDAN"	"JD"	258	"t"	1998-04-11 15:31:10	31.8684	-122.6202	16.193	33.52	17.72	313.5009	0.64	1998-04-11 15:31:10	31.8367	-122.687	16.289	33.662	21.71	349.9324	0.64	0	0	0	0	0	67	1998
199803	"DAVID STARR JORDAN"	"JD"	258	"t"	1998-02-23 04:11:42	34.0267	-119.3782	15.033	32.976	4.83	79.0265	0.64	1998-02-23 04:11:42	34.0267	-119.3779	15.054	33	5.07	104.4561	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	259	"t"	1998-02-23 04:30:50	34.0297	-119.368	15.136	32.98	4.74	92.0697	0.64	1998-02-23 04:30:50	34.0298	-119.3676	15.169	32.967	4.24	111.0947	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	259	"t"	1998-04-11 16:00:04	31.8367	-122.687	16.289	33.662	21.71	349.9324	0.64	1998-04-11 16:00:04	31.8089	-122.7452	16.282	33.629	41.68	329.187	0.64	0	0	0	0	0	31	1998
199804	"DAVID STARR JORDAN"	"JD"	260	"t"	1998-04-11 16:30:05	31.8089	-122.7452	16.282	33.629	41.68	329.187	0.64	1998-04-11 16:30:05	31.7836	-122.8009	15.668	33.406	38.19	323.7476	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	260	"t"	1998-02-23 04:51:29	34.0283	-119.3581	15.168	32.972	3.02	99.2786	0.64	1998-02-23 04:51:29	34.0282	-119.3578	15.16	32.963	3.06	97.7124	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	261	"t"	1998-02-23 05:10:35	34.0261	-119.3483	15.208	32.966	3.6	145.2687	0.64	1998-02-23 05:10:35	34.0261	-119.3479	15.194	32.975	3.65	150.2859	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	261	"t"	1998-04-11 17:00:05	31.7836	-122.8009	15.668	33.406	38.19	323.7476	0.64	1998-04-11 17:00:05	31.7589	-122.8591	16.464	33.66	37.84	325.4973	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	262	"t"	1998-04-11 17:30:06	31.7589	-122.8591	16.464	33.66	37.84	325.4973	0.64	1998-04-11 17:30:06	31.7311	-122.9186	15.656	33.448	30.18	321.5679	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	262	"t"	1998-02-23 05:29:24	34.0276	-119.3384	15.13	32.974	4.5	150.5245	0.64	1998-02-23 05:29:24	34.0276	-119.338	15.136	32.975	6.07	145.6667	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	263	"t"	1998-02-23 05:50:42	34.0182	-119.3391	15.276	33.009	7.24	133.4767	0.64	1998-02-23 05:50:42	34.0182	-119.3388	15.28	33.018	6.15	142.6956	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	263	"t"	1998-04-11 18:00:06	31.7311	-122.9186	15.656	33.448	30.18	321.5679	0.64	1998-04-11 18:00:06	31.7015	-122.9782	15.716	33.423	36.04	323.2658	0.64	0	0	0	0	0	23	1998
199804	"DAVID STARR JORDAN"	"JD"	264	"t"	1998-04-11 18:30:05	31.7015	-122.9782	15.716	33.423	36.04	323.2658	0.64	1998-04-11 18:30:05	31.6791	-123.0245	15.606	33.38	33.13	330.2691	0.64	0	0	0	0	0	47	1998
199803	"DAVID STARR JORDAN"	"JD"	264	"t"	1998-02-23 06:11:18	34.0177	-119.3503	15.192	32.974	7	126.0017	0.64	1998-02-23 06:11:18	34.0175	-119.3503	15.196	32.972	7.28	124.7172	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	265	"t"	1998-02-23 06:28:28	34.0211	-119.36	15.199	33.009	8.97	120.1265	0.64	1998-02-23 06:28:28	34.0211	-119.3599	15.202	33.003	9.07	116.1197	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	265	"t"	1998-04-11 19:00:06	31.6791	-123.0245	15.606	33.38	33.13	330.2691	0.64	1998-04-11 19:00:06	31.6595	-123.0645	15.581	33.385	26.6	331.0396	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	266	"t"	1998-04-11 22:00:01	31.6585	-123.0865	15.557	33.373	29.35	324.149	0.64	1998-04-11 22:00:01	31.6191	-123.1576	15.55	33.399	27.08	322.658	0.64	0	0	0	0	0	46	1998
199803	"DAVID STARR JORDAN"	"JD"	266	"t"	1998-02-23 06:42:17	34.0218	-119.37	15.465	33.095	7.85	113.2322	0.64	1998-02-23 06:42:17	34.0218	-119.3701	15.472	33.092	7.38	102.399	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	267	"t"	1998-02-23 07:00:56	34.0179	-119.3803	15.072	32.978	8.65	82.0401	0.64	1998-02-23 07:00:56	34.0179	-119.3803	15.074	32.982	6.81	89.4378	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	267	"t"	1998-04-11 22:30:01	31.6191	-123.1576	15.55	33.399	27.08	322.658	0.64	1998-04-11 22:30:01	31.6042	-123.2348	15.385	33.358	28.98	321.0465	0.64	0	0	0	0	0	38	1998
199804	"DAVID STARR JORDAN"	"JD"	268	"t"	1998-04-11 23:00:01	31.6042	-123.2348	15.385	33.358	28.98	321.0465	0.64	1998-04-11 23:00:01	31.5968	-123.3128	16.711	33.698	31.32	321.5836	0.64	0	0	0	0	0	45	1998
199803	"DAVID STARR JORDAN"	"JD"	268	"t"	1998-02-23 07:18:30	34.0156	-119.3904	15.108	33.041	9.1	96.5233	0.64	1998-02-23 07:18:30	34.0158	-119.3904	15.128	33.024	10.15	122.2679	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	269	"t"	1998-02-23 07:34:33	34.0132	-119.4006	15.271	33.064	8.17	128.4274	0.64	1998-02-23 07:34:33	34.0134	-119.4007	15.209	33.058	8.62	110.4526	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	269	"t"	1998-04-11 23:30:01	31.5968	-123.3128	16.711	33.698	31.32	321.5836	0.64	1998-04-11 23:30:01	31.5897	-123.3913	16.787	33.723	29.37	322.0551	0.64	0	0	0	0	0	53	1998
199804	"DAVID STARR JORDAN"	"JD"	270	"t"	1998-04-12 00:00:01	31.5897	-123.3913	16.787	33.723	29.37	322.0551	0.64	1998-04-12 00:00:01	31.5813	-123.4698	16.587	33.608	28.11	326.6392	0.64	0	0	0	0	0	32	1998
199803	"DAVID STARR JORDAN"	"JD"	270	"t"	1998-02-23 07:49:50	34.0132	-119.4101	15.114	33.036	8.78	126.1034	0.64	1998-02-23 07:49:50	34.0135	-119.4104	15.084	33.042	9.77	123.2812	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	271	"t"	1998-02-23 08:05:19	34.0188	-119.4192	15.132	33.051	11.13	128.8672	0.64	1998-02-23 08:05:19	34.0193	-119.4194	15.118	33.048	10.56	136.4974	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	271	"t"	1998-04-12 00:30:01	31.5813	-123.4698	16.587	33.608	28.11	326.6392	0.64	1998-04-12 00:30:01	31.5743	-123.5486	17.023	33.775	30.06	329.439	0.64	0	0	0	0	0	23	1998
199804	"DAVID STARR JORDAN"	"JD"	272	"t"	1998-04-12 01:00:01	31.5743	-123.5486	17.023	33.775	30.06	329.439	0.64	1998-04-12 01:00:01	31.5403	-123.6083	16.807	33.761	27.53	327.3668	0.64	0	0	0	0	0	41	1998
199803	"DAVID STARR JORDAN"	"JD"	272	"t"	1998-02-23 08:22:10	34.0192	-119.4305	15.087	33.101	10.81	104.7261	0.64	1998-02-23 08:22:10	34.0189	-119.4312	15.097	33.101	10.36	116.0952	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	273	"t"	1998-02-23 08:35:12	34.0192	-119.4394	15.709	33.291	6.51	119.2059	0.64	1998-02-23 08:35:12	34.0191	-119.4396	15.712	33.297	9.43	103.0521	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	273	"t"	1998-04-12 01:30:01	31.5403	-123.6083	16.807	33.761	27.53	327.3668	0.64	1998-04-12 01:30:01	31.4599	-123.6228	16.624	33.702	29.28	335.3609	0.64	0	0	0	0	0	36	1998
199804	"DAVID STARR JORDAN"	"JD"	274	"t"	1998-04-12 02:00:07	31.4599	-123.6228	16.624	33.702	29.28	335.3609	0.64	1998-04-12 02:00:07	31.3823	-123.6354	16.626	33.707	24.5	327.5133	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	274	"t"	1998-02-23 08:52:25	34.018	-119.451	15.544	33.251	13.16	116.5761	0.64	1998-02-23 08:52:25	34.0183	-119.4511	15.557	33.243	11.48	113.6204	0.64	0	0	0	0	0	0	1998
199803	"DAVID STARR JORDAN"	"JD"	275	"t"	1998-02-23 09:10:00	34.0193	-119.4514	15.545	33.236	7.95	132.7528	0.64	1998-02-23 09:10:00	34.0177	-119.4519	15.637	33.292	11.37	126.1984	0.64	0	0	0	0	0	0	1998
199804	"DAVID STARR JORDAN"	"JD"	275	"t"	1998-04-12 02:30:01	31.3823	-123.6354	16.626	33.707	24.5	327.5133	0.64	1998-04-12 02:30:01	31.3213	-123.66	16.556	33.606	27.87	338.6906	0.64	0	0	0	0	0	54	1998
199804	"DAVID STARR JORDAN"	"JD"	276	"t"	1998-04-12 03:00:02	31.3213	-123.66	16.556	33.606	27.87	338.6906	0.64	1998-04-12 03:00:02	31.3233	-123.7403	16.803	33.754	27.4	334.1147	0.64	0	0	0	0	0	30	1998
199803	"DAVID STARR JORDAN"	"JD"	276	"t"	1998-02-23 09:20:02	34.0177	-119.4519	15.637	33.292	11.37	126.1984	0.64	1998-02-23 09:20:02	34.0192	-119.434	15.637	33.259	12.44	107.9545	0.64	0	0	0	0	0	0	1998
